id,name,host_identity_verified,host_name,neighbourhood_group,neighbourhood,lat,long,instant_bookable,cancellation_policy,room_type,construction_year,price,service_fee,minimum_nights,number_of_reviews,review_rate_number,calculated_host_listings_count,availability_365,outlier_mn;
1603895,Cozy private room, williamsburg NYC,verified,Javier & Jorge,Brooklyn,Williamsburg,40.7061,-73.94531,False,moderate,Private room,2020,700.0,140.0,4,132,3.0,2.0,407.0,not-outlier;
1604448,Bright Spacious 2 Bedroom/5 Room - wRoof Deck,verified,Sarah,Brooklyn,Williamsburg,40.70147,-73.94378,False,flexible,Entire home/apt,2007,401.0,80.0,3,12,3.0,1.0,419.0,not-outlier;
1605000,******AMAZING DEAL IN NYC*****,verified,Ivana,Manhattan,Upper East Side,40.76719,-73.95303,False,flexible,Entire home/apt,2003,819.0,164.0,2,23,3.0,1.0,370.0,not-outlier;
1605552,Great DEAL Gramercy 1 BDROOM /2beds,verified,Jan,Manhattan,Kips Bay,40.74134,-73.98113,True,strict,Entire home/apt,2017,429.0,86.0,2,47,1.0,1.0,313.0,not-outlier;
1606105,Beautiful duplex apt in Harlem,unconfirmed,Sara,Manhattan,Harlem,40.8162,-73.94747,True,flexible,Entire home/apt,2017,323.0,65.0,8,8,5.0,1.0,202.0,not-outlier;
1606657,Perfect Bedford L Williamsburg Location!,verified,Sarah,Brooklyn,Williamsburg,40.71613,-73.95837,True,moderate,Entire home/apt,2003,532.0,106.0,3,17,5.0,1.0,73.0,not-outlier;
1607209,Beautiful Lower East Side Apt! Women only.,unconfirmed,Sunserae,Manhattan,Lower East Side,40.71746,-73.98782,True,moderate,Private room,2022,421.0,84.0,5,4,4.0,1.0,72.0,not-outlier;
1607761,Historic 3 Bedroom Eastern Parkway,unconfirmed,Miryam,Brooklyn,Crown Heights,40.66933,-73.93798,False,strict,Entire home/apt,2003,1047.0,209.0,90,19,5.0,1.0,297.0,outlier;
1608314,Large Room w/ Private Entrance,verified,Jacques,Brooklyn,Bedford-Stuyvesant,40.68905,-73.9541,True,flexible,Private room,2003,170.0,34.0,7,2,5.0,3.0,158.0,not-outlier;
1608866,Sunny plant-filled apartment with 2 balconies,unconfirmed,Ora & Scout,Brooklyn,Crown Heights,40.67615,-73.95441,True,flexible,Entire home/apt,2008,402.0,80.0,2,35,4.0,3.0,277.0,not-outlier;
1609418,W'burg 2 bedroom w/ yard & laundry, 5 mins to L,unconfirmed,Ryan,Brooklyn,Williamsburg,40.7111,-73.94643,True,strict,Entire home/apt,2018,576.0,115.0,3,108,2.0,2.0,66.0,not-outlier;
1609971,Bright, Bedstuy Gem,verified,Nicole Lavonne,Brooklyn,Bedford-Stuyvesant,40.68944,-73.9376,True,strict,Entire home/apt,2005,150.0,30.0,3,182,4.0,1.0,1.0,not-outlier;
1610523,Curated 1BR on the prettiest block of the LES,unconfirmed,Rj,Manhattan,Lower East Side,40.72106,-73.98384,False,flexible,Entire home/apt,2009,423.0,85.0,3,31,5.0,1.0,84.0,not-outlier;
1611075,yahmanscrashpads,verified,Lloyd,Queens,Jamaica,40.67747,-73.76493,True,moderate,Shared room,2014,795.0,159.0,1,454,4.0,1.0,21.0,not-outlier;
1611628,Our NY home, Greenwich Village apt,verified,David,Manhattan,West Village,40.73123,-74.00591,True,strict,Private room,2004,860.0,172.0,2,199,3.0,1.0,78.0,not-outlier;
1612180,$ (Phone number hidden by Airbnb) weeks - room f,verified,Cynthia,Manhattan,Lower East Side,40.72152,-73.99279,False,strict,Private room,2007,95.0,19.0,1,0,4.0,1.0,165.0,not-outlier;
1612732,Studio Apt. Lower East - Manhattan,verified,Murch,Manhattan,Lower East Side,40.72147,-73.99208,True,moderate,Entire home/apt,2006,350.0,70.0,1,230,1.0,1.0,144.0,not-outlier;
1613284,PRIVATE ROOM NEW YORK,verified,Sue,Brooklyn,Crown Heights,40.66604,-73.95086,True,strict,Private room,2011,325.0,65.0,4,101,5.0,4.0,74.0,not-outlier;
1613837,*Unique Master BR in Battery Park!*,unconfirmed,Filip,Manhattan,Battery Park City,40.71012,-74.01504,True,flexible,Private room,2020,785.0,157.0,2,8,3.0,1.0,222.0,not-outlier;
1614389,Spacious sunny LOFT - best location,unconfirmed,Diana,Brooklyn,Williamsburg,40.71856,-73.95166,False,moderate,Entire home/apt,2021,522.0,104.0,30,154,5.0,1.0,150.0,outlier;
1614941,Beautiful Sunny Apartment in South Harlem,verified,Aram,Manhattan,Morningside Heights,40.80661,-73.9576,True,moderate,Private room,2015,300.0,60.0,28,69,1.0,1.0,253.0,outlier;
1615494,TriBeCa Amazing River View Loft 3BR,verified,Francesca,Manhattan,Tribeca,40.72203,-74.00988,True,strict,Entire home/apt,2005,1195.0,239.0,10,3,1.0,1.0,168.0,not-outlier;
1616046,Gorgeous Summer Duplex/Yard sublet,unconfirmed,Verena  And Dylan,Brooklyn,Bedford-Stuyvesant,40.68229,-73.94287,True,moderate,Entire home/apt,2021,954.0,191.0,14,3,4.0,1.0,338.0,outlier;
1616598,Brooklyn one-bedroom right by Prospect Park!,verified,Stephen,Brooklyn,Prospect-Lefferts Gardens,40.65955,-73.96066,True,strict,Private room,2006,356.0,71.0,4,12,4.0,1.0,409.0,not-outlier;
1617151,Luxury Doorman Bldg Nr Central Park,verified,George,Manhattan,Upper West Side,40.77137,-73.98943,True,strict,Entire home/apt,2021,344.0,69.0,5,13,3.0,1.0,368.0,not-outlier;
1617703,Great Brooklyn Studio/1BR!,unconfirmed,Rich,Brooklyn,Prospect Heights,40.67796,-73.96458,False,flexible,Entire home/apt,2010,632.0,126.0,2,10,2.0,1.0,12.0,not-outlier;
1618255,Cozy place,verified,Sweet Home,Brooklyn,Bushwick,40.6933,-73.90823,False,flexible,Entire home/apt,2019,921.0,184.0,15,5,1.0,1.0,352.0,outlier;
1618807,AMAZING Private 1stop away from NYC 1 block Subway,verified,Massi & Ray,Queens,Long Island City,40.7502,-73.94189,True,flexible,Private room,2020,877.0,175.0,1,144,1.0,2.0,244.0,not-outlier;
1622121,2RE - CARRIAGE HOUSE STUDIO OFF CTYD,unconfirmed,Adam,Manhattan,East Village,40.72955,-73.98298,False,flexible,Entire home/apt,2017,982.0,196.0,30,62,1.0,6.0,281.0,outlier;
1622674,NYC studio in ST MARKS PLACE & 1AVE,unconfirmed,Teresa,Manhattan,East Village,40.72693,-73.98521,False,moderate,Entire home/apt,2012,1143.0,229.0,6,17,5.0,1.0,163.0,not-outlier;
1623226,PRIVATE Room in Spacious, Quiet Apt,verified,Agnes,Manhattan,Harlem,40.82537,-73.94392,False,moderate,Private room,2007,1174.0,235.0,1,439,4.0,2.0,297.0,not-outlier;
1623778,Great LES / Chinatown bedroom,verified,Kristine,Manhattan,Two Bridges,40.71137,-73.99403,True,moderate,Private room,2019,966.0,193.0,4,48,5.0,1.0,116.0,not-outlier;
1624330,Sunny Midtown East Apt w/ a Loft!!!,verified,Jimmy,Manhattan,Kips Bay,40.74428,-73.97809,True,moderate,Entire home/apt,2013,1040.0,208.0,3,134,2.0,1.0,60.0,not-outlier;
1624883,Gorgeous 2 bdrm in Carroll Gardens,verified,Jennifer,Brooklyn,Carroll Gardens,40.67579,-73.99968,True,flexible,Entire home/apt,2021,1017.0,203.0,6,2,1.0,1.0,43.0,not-outlier;
1625435,Spectacular Lux 1 Bed Apt, Best Location, Terrace!,unconfirmed,Samir,Manhattan,Chelsea,40.74087,-74.00226,False,flexible,Entire home/apt,2014,182.0,36.0,3,16,3.0,1.0,11.0,not-outlier;
1625987,Brooklyn Brownstone w/ Beautiful Garden,verified,Josh,Brooklyn,Fort Greene,40.68723,-73.96897,False,strict,Entire home/apt,2011,741.0,148.0,2,31,4.0,1.0,170.0,not-outlier;
1626540,Mini Loft Williamsburg Bkln-Bedford,verified,Jaime,Brooklyn,Williamsburg,40.7182,-73.95763,True,moderate,Entire home/apt,2010,150.0,30.0,30,36,4.0,1.0,241.0,outlier;
1627092,Rent in beautiful Sunnyside Gardens for holidays,verified,Jazmin,Queens,Sunnyside,40.74679,-73.91853,False,flexible,Private room,2021,343.0,69.0,3,1,2.0,1.0,105.0,not-outlier;
1627644,Williamsburg 2b apartment with deck,verified,Hannah,Brooklyn,Williamsburg,40.71739,-73.95472,False,flexible,Entire home/apt,2015,407.0,81.0,2,338,5.0,2.0,60.0,not-outlier;
1628197,Studio 54, Cozy Room For 2,verified,Ron,Manhattan,Upper West Side,40.77099,-73.9898,True,moderate,Private room,2011,733.0,147.0,3,117,5.0,1.0,328.0,not-outlier;
1628749,Super Cute Junior 1BR in LES!!,unconfirmed,Candice,Manhattan,Lower East Side,40.7195,-73.98022,False,strict,Entire home/apt,2006,794.0,159.0,1,261,4.0,1.0,420.0,not-outlier;
1629301,GREAT BRAND NEW 1 BED APT*TIMES SQ,unconfirmed,Lior,Manhattan,Hell's Kitchen,40.75636,-73.9939,True,strict,Entire home/apt,2022,786.0,157.0,30,32,3.0,7.0,38.0,outlier;
1629853,Beautiful Brooklyn Brownstone,verified,Megan,Brooklyn,Fort Greene,40.68834,-73.97875,False,strict,Private room,2012,609.0,122.0,2,112,4.0,2.0,405.0,not-outlier;
1630406,Best double Room all included wifi,unconfirmed,Edward,Brooklyn,Bedford-Stuyvesant,40.68586,-73.94837,True,moderate,Private room,2009,182.0,36.0,2,22,2.0,4.0,41.0,not-outlier;
1630958,Downtown Full Floor Loft,unconfirmed,Wallace,Manhattan,Civic Center,40.71164,-74.00774,True,flexible,Entire home/apt,2011,855.0,171.0,2,319,5.0,1.0,130.0,not-outlier;
1631510,Perfect & Stylish Williamsburg Apt,unconfirmed,Jodi,Brooklyn,Williamsburg,40.70743,-73.96728,True,flexible,Entire home/apt,2009,1198.0,240.0,7,69,2.0,1.0,1.0,not-outlier;
1632063,Large home in most desirable Brooklyn hood!,verified,John,Brooklyn,Clinton Hill,40.68545,-73.96534,False,strict,Entire home/apt,2009,986.0,197.0,4,10,1.0,1.0,164.0,not-outlier;
1632615,Loft-Like Park Slope 3bdr Duplex,unconfirmed,Hana,Brooklyn,Windsor Terrace,40.65854,-73.98384,False,moderate,Entire home/apt,2007,184.0,37.0,2,24,3.0,1.0,171.0,not-outlier;
1633167,Modern 1br by ocean in Brooklyn,verified,Alex,Brooklyn,Fort Hamilton,40.61269,-74.03381,True,flexible,Entire home/apt,2017,834.0,167.0,30,3,4.0,1.0,339.0,outlier;
1633720,Sunny Apt in Brooklyn-Close to Manhattan,unconfirmed,Jackie'S Place,Brooklyn,Gowanus,40.67858,-73.98537,True,flexible,Private room,2004,913.0,183.0,31,17,4.0,2.0,39.0,outlier;
1634272,Great 2 bedroom apartment in Williamsburg!,verified,Michael,Brooklyn,Williamsburg,40.70821,-73.95352,True,moderate,Entire home/apt,2010,940.0,188.0,7,13,1.0,2.0,129.0,not-outlier;
1634824,Nice apartment with a deck!,verified,Keith,Brooklyn,Sunset Park,40.66158,-73.98954,True,strict,Entire home/apt,2015,209.0,42.0,2,58,3.0,1.0,25.0,not-outlier;
1635376,Lovely Central East Village 2 Person Entire Apt,verified,Mick & Heidi,Manhattan,East Village,40.72457,-73.98453,False,flexible,Entire home/apt,2020,658.0,132.0,2,62,3.0,1.0,89.0,not-outlier;
1635929,PRIME LOCATION STYLISH COMFORT,verified,Carter,Brooklyn,Williamsburg,40.71689,-73.95706,True,moderate,Entire home/apt,2007,246.0,49.0,3,203,1.0,1.0,408.0,not-outlier;
1636481,South Slope Private Bedroom,unconfirmed,Kelly,Brooklyn,Sunset Park,40.66221,-73.99743,True,strict,Private room,2010,874.0,175.0,2,33,4.0,1.0,210.0,not-outlier;
1637033,A Gem in Harlem - Modern Living,unconfirmed,Clara,Manhattan,East Harlem,40.79313,-73.93493,False,moderate,Private room,2021,1131.0,226.0,3,47,3.0,2.0,128.0,not-outlier;
1637586,Great for families!,verified,Peter,Brooklyn,Carroll Gardens,40.68444,-73.99904,False,flexible,Private room,2021,756.0,151.0,5,0,1.0,1.0,155.0,not-outlier;
1638138,Lovely 1BR - Midtown East by metro!,unconfirmed,A.B.,Manhattan,Midtown,40.75632,-73.96464,False,moderate,Entire home/apt,2016,566.0,113.0,14,30,1.0,1.0,10.0,outlier;
1638690,Cat lovers: 3-story Park Slope Townhouse with cat!,verified,Andy,Brooklyn,Park Slope,40.67996,-73.98027,True,strict,Entire home/apt,2007,634.0,127.0,3,2,2.0,1.0,84.0,not-outlier;
1639243,Cozy Love Nest Prospect Heights,unconfirmed,Ada,Brooklyn,Prospect Heights,40.67369,-73.96589,True,strict,Private room,2016,825.0,165.0,2,121,1.0,1.0,86.0,not-outlier;
1639795,3 bdrm family friendly home in central Park Slope,unconfirmed,Julie,Brooklyn,Park Slope,40.67211,-73.976,False,strict,Entire home/apt,2014,757.0,151.0,3,27,5.0,1.0,382.0,not-outlier;
1640347,Renovated Spacious 1BR Upper West,unconfirmed,Carly,Manhattan,Upper West Side,40.79183,-73.97172,True,moderate,Entire home/apt,2014,284.0,57.0,3,24,4.0,1.0,139.0,not-outlier;
1640899,Stylish Large 1bd APT in Chinatown/Tribeca NYC,verified,Christine,Manhattan,Chinatown,40.71456,-73.99978,False,strict,Entire home/apt,2007,1141.0,228.0,5,22,3.0,1.0,121.0,not-outlier;
1641452,Two Bridges District Chinatown NYC,verified,Gelya,Manhattan,Chinatown,40.71668,-73.99073,False,moderate,Entire home/apt,2004,504.0,101.0,2,162,5.0,1.0,337.0,not-outlier;
1642004,Huge sunny artist loft +roof garden,unconfirmed,Ute,Brooklyn,Gowanus,40.67862,-73.98561,True,flexible,Entire home/apt,2006,879.0,176.0,1,66,4.0,2.0,356.0,not-outlier;
1642556,Brooklyn waterfront large sunny apt,verified,Maddy,Brooklyn,Columbia St,40.68721,-74.00147,False,moderate,Private room,2004,922.0,184.0,7,0,4.0,1.0,320.0,not-outlier;
1643109,The SoHo Loft - Huge Penthouse - 1,200 sqft,verified,Jean-Marie,Manhattan,SoHo,40.72162,-74.00414,True,moderate,Entire home/apt,2015,534.0,107.0,2,63,2.0,1.0,43.0,not-outlier;
1643661,10min Walk & 15mins to Tourist Spot,unconfirmed,Biren,Queens,East Elmhurst,40.75541,-73.89239,True,moderate,Private room,2009,819.0,164.0,1,219,3.0,2.0,150.0,not-outlier;
1644213,Classic Brooklyn Brownstone,verified,Megan,Brooklyn,Fort Greene,40.69011,-73.97691,False,strict,Entire home/apt,2018,254.0,51.0,4,2,4.0,2.0,215.0,not-outlier;
1644766,Beautiful, Spacious 4 BR Brooklyn Brownstone,verified,D,Brooklyn,South Slope,40.66641,-73.98283,False,moderate,Entire home/apt,2013,325.0,65.0,3,12,1.0,1.0,164.0,not-outlier;
1645318,Carroll Gardens Carriage House,unconfirmed,Elizabeth (And Jeff Too),Brooklyn,Gowanus,40.67828,-73.99136,False,strict,Private room,2018,1124.0,225.0,2,35,4.0,1.0,266.0,not-outlier;
1645870,Modern private room in condominium,verified,Regina,Brooklyn,Williamsburg,40.71483,-73.96216,True,flexible,Private room,2005,243.0,49.0,1,124,5.0,1.0,179.0,not-outlier;
1646422,Hi Traveler.. welcome,verified,Ellen,Bronx,Allerton,40.8687,-73.8524,False,flexible,Private room,2022,100.0,20.0,7,2,5.0,1.0,165.0,not-outlier;
1646975,NYC 30 min by Subway, Brooklyn 2,unconfirmed,Dimitry,Brooklyn,Brighton Beach,40.5822,-73.96392,True,moderate,Entire home/apt,2007,642.0,128.0,4,63,3.0,1.0,279.0,not-outlier;
1647527,Trendy Nest in the East Village,unconfirmed,Bojan+Margaret,Manhattan,East Village,40.72686,-73.9797,True,moderate,Entire home/apt,2016,688.0,138.0,4,162,3.0,1.0,203.0,not-outlier;
1648079,BEAUTIFUL ROOM IN BKLYN BROWNSTONE,unconfirmed,James,Brooklyn,Bedford-Stuyvesant,40.68825,-73.92951,False,moderate,Private room,2018,687.0,137.0,3,103,4.0,2.0,330.0,not-outlier;
1648632,UPWS sunny DUPLEX +PATIO,verified,Aleksandra,Manhattan,Upper West Side,40.78451,-73.97882,False,moderate,Entire home/apt,2022,360.0,72.0,7,0,4.0,1.0,223.0,not-outlier;
1649184,Private Bdrm & Bath-30-night min-Weekly Maid Serv.,unconfirmed,Joyce,Manhattan,Harlem,40.82392,-73.94205,False,moderate,Private room,2003,561.0,112.0,30,185,2.0,1.0,247.0,outlier;
1649736,Private Bedroom in Wooden House,unconfirmed,Fanny,Brooklyn,Williamsburg,40.71384,-73.9474,True,flexible,Private room,2016,553.0,111.0,4,219,4.0,1.0,311.0,not-outlier;
1650289,Room w/pvt bathroom on Central Park,verified,Patrick,Manhattan,Upper West Side,40.7952,-73.9624,False,strict,Private room,2019,1034.0,207.0,1,280,1.0,1.0,47.0,not-outlier;
1650841,Beautiful Downtown Manhattan Share,verified,Anastasia,Manhattan,Chelsea,40.73942,-74.00009,False,flexible,Shared room,2008,218.0,44.0,1,61,2.0,2.0,336.0,not-outlier;
1651393,Sunny Rm #1, Air Conditioner, Park,Express Q train,unconfirmed,Gina,Brooklyn,Prospect-Lefferts Gardens,40.65524,-73.95646,True,moderate,Private room,2008,512.0,102.0,1,184,2.0,5.0,32.0,not-outlier;
1651945,Park Slope duplex with backyard,verified,Elodie,Brooklyn,South Slope,40.66153,-73.98554,False,flexible,Entire home/apt,2016,929.0,186.0,3,116,5.0,1.0,294.0,not-outlier;
1652498,Spacious Apartment w extra room,unconfirmed,Caitlin,Staten Island,New Springville,40.59274,-74.16178,True,flexible,Private room,2014,271.0,54.0,2,11,3.0,1.0,404.0,not-outlier;
1653050,HEART OF SOHO The Perfect One Bedroom Apt,verified,Eric,Manhattan,SoHo,40.72701,-74.0011,False,strict,Entire home/apt,2012,405.0,81.0,3,9,1.0,1.0,413.0,not-outlier;
1653602,Charming & Spacious One Bedroom,verified,Rebecca (Marks),Brooklyn,Bedford-Stuyvesant,40.68607,-73.95839,False,flexible,Entire home/apt,2014,593.0,119.0,5,4,3.0,1.0,70.0,not-outlier;
1654155,Hip Stylish WIlliamsburg Studio,unconfirmed,Theresa,Brooklyn,Williamsburg,40.71345,-73.95689,False,strict,Entire home/apt,2012,379.0,76.0,2,15,4.0,1.0,197.0,not-outlier;
1654707,SLEEK WEST VILLAGE ARTIST STUDIO LOFT,unconfirmed,Michele,Manhattan,West Village,40.73214,-74.00188,False,strict,Entire home/apt,2017,1117.0,223.0,4,22,2.0,1.0,314.0,not-outlier;
1655259,Sunny 1BD in Greenwich Village,unconfirmed,Mahalia,Manhattan,Greenwich Village,40.72903,-74.00028,True,flexible,Entire home/apt,2012,683.0,137.0,3,18,4.0,1.0,9.0,not-outlier;
1655812,1760 Sq ft Penthouse apartment,verified,Eric,Brooklyn,Prospect Heights,40.67823,-73.97007,False,strict,Entire home/apt,2015,568.0,114.0,3,56,1.0,1.0,410.0,not-outlier;
1656364,Charming, Retro Apt on the UWS,unconfirmed,Erin,Manhattan,Upper West Side,40.79842,-73.96903,True,strict,Entire home/apt,2005,523.0,105.0,4,2,4.0,1.0,244.0,not-outlier;
1656916,The biggest small apt in Manhattan,unconfirmed,Mariana,Manhattan,Lower East Side,40.72232,-73.98686,False,flexible,Entire home/apt,2010,62.0,12.0,3,57,5.0,1.0,112.0,not-outlier;
1657468,SPACIOUS Fabulous Sunny Loft for 2 wks in Fall,verified,Ann,Manhattan,East Village,40.72454,-73.97944,True,moderate,Entire home/apt,2017,1018.0,204.0,4,13,3.0,1.0,115.0,not-outlier;
1658021,Enjoy a 1 Bedroom to share, NYC,unconfirmed,Catherine,Manhattan,Upper East Side,40.77799,-73.95223,False,flexible,Private room,2008,401.0,80.0,1,1,2.0,1.0,248.0,not-outlier;
1658573,Charming ROOM(s)*Lovely BUSHWICK Block*25min->City,unconfirmed,Kelly,Brooklyn,Bushwick,40.69227,-73.90852,True,flexible,Private room,2016,1138.0,228.0,2,37,5.0,1.0,173.0,not-outlier;
1659125,Cozy Room in Lively East Village,verified,John,Manhattan,East Village,40.7276,-73.98347,True,strict,Private room,2008,357.0,71.0,5,451,1.0,2.0,158.0,not-outlier;
1659678,Modern Sunny 2 Bedroom Apartment,unconfirmed,Jason,Queens,Astoria,40.75782,-73.92129,True,strict,Entire home/apt,2019,1159.0,232.0,30,24,3.0,8.0,286.0,outlier;
1660230,Large sunny 1br apt in East Village,verified,Anthony,Manhattan,East Village,40.72756,-73.97939,False,strict,Entire home/apt,2020,1094.0,219.0,7,19,2.0,1.0,198.0,not-outlier;
1660782,Bronx Room Near Yankees + Harlem,unconfirmed,Jose And Ysaira,Bronx,Morris Heights,40.84937,-73.91328,True,flexible,Private room,2013,735.0,147.0,3,190,4.0,2.0,109.0,not-outlier;
1661335,Ready private furnished room w/Wifi,verified,Edward,Brooklyn,Bedford-Stuyvesant,40.68549,-73.94724,False,moderate,Private room,2010,235.0,47.0,2,46,1.0,4.0,10.0,not-outlier;
1661887,Artist's Ditmas Pk 5 bedroom house,verified,Rick,Brooklyn,Flatbush,40.64229,-73.96548,True,strict,Entire home/apt,2009,332.0,66.0,1,169,2.0,1.0,407.0,not-outlier;
1664648,Wonderful east village floor thru,unconfirmed,Gay,Manhattan,East Village,40.73044,-73.98683,False,moderate,Entire home/apt,2011,127.0,25.0,1,15,3.0,1.0,98.0,not-outlier;
1665201,Your own townhouse in Bklyn Heights,unconfirmed,Amy,Brooklyn,Brooklyn Heights,40.69964,-73.99299,False,flexible,Entire home/apt,2018,556.0,111.0,3,60,2.0,1.0,405.0,not-outlier;
1665753,The Brooklyn Woodworker 3bdrm/2bth,unconfirmed,Rich,Brooklyn,Crown Heights,40.67709,-73.95237,True,flexible,Entire home/apt,2017,799.0,160.0,2,320,1.0,1.0,357.0,not-outlier;
1666305,The Cottage / 1500 sqft. of Privacy,unconfirmed,Richard,Queens,Long Island City,40.75296,-73.93716,True,moderate,Entire home/apt,2011,540.0,108.0,2,182,4.0,1.0,97.0,not-outlier;
1666858,Cozy, Hella Sunny, and Convenient!,unconfirmed,Dennis,Brooklyn,Prospect Heights,40.67717,-73.96915,True,moderate,Entire home/apt,2008,810.0,162.0,30,1,1.0,1.0,197.0,outlier;
1667410,Boerum Hill Brownstone Garden Duplx,unconfirmed,Tiffany,Brooklyn,Boerum Hill,40.68586,-73.9809,True,moderate,Entire home/apt,2016,443.0,89.0,2,134,4.0,1.0,251.0,not-outlier;
1667962,Brownstone Beauty with Deck,unconfirmed,Richard,Brooklyn,Bedford-Stuyvesant,40.68543,-73.93838,True,flexible,Entire home/apt,2003,472.0,94.0,10,10,1.0,2.0,233.0,not-outlier;
1668514,Loft Apt and Art Studio: 4-month rental,verified,Amanda,Brooklyn,Bushwick,40.69849,-73.92678,True,moderate,Entire home/apt,2017,175.0,35.0,30,0,1.0,1.0,244.0,outlier;
1669067,Beautiful Brand New Chelsea Studio,unconfirmed,Michael,Manhattan,Chelsea,40.74348,-73.9998,False,moderate,Entire home/apt,2009,301.0,60.0,1,60,3.0,1.0,339.0,not-outlier;
1669619,Big, Bright, and Beautiful,verified,Catrinel,Brooklyn,Fort Greene,40.68679,-73.97378,False,strict,Entire home/apt,2012,231.0,46.0,30,5,4.0,1.0,248.0,outlier;
1670171,Great studio apt in midtown west!,unconfirmed,Aaron,Manhattan,Chelsea,40.75086,-73.99776,False,flexible,Entire home/apt,2003,897.0,179.0,5,9,2.0,1.0,373.0,not-outlier;
1670724,Williamsburg Apt, close to metro L,verified,Stephane,Brooklyn,Williamsburg,40.71915,-73.95581,True,strict,Entire home/apt,2018,1183.0,237.0,3,1,5.0,1.0,411.0,not-outlier;
1671276,Lovely Brooklyn Apt,verified,Bethany,Brooklyn,Kensington,40.64625,-73.97932,False,strict,Entire home/apt,2021,351.0,70.0,10,33,4.0,1.0,65.0,not-outlier;
1671828,Above Graham stop - L train,verified,Walker,Brooklyn,Williamsburg,40.71577,-73.94084,False,strict,Private room,2021,521.0,104.0,1,10,5.0,1.0,164.0,not-outlier;
1672381,Beautiful apt 10 min to Wbrg!,verified,Joni,Queens,Ridgewood,40.70278,-73.90153,False,flexible,Entire home/apt,2022,76.0,15.0,30,3,2.0,1.0,244.0,outlier;
1672933,Gorgeous, charming Upper East private room,verified,Andrea,Manhattan,Upper East Side,40.77108,-73.95967,True,moderate,Private room,2019,690.0,138.0,3,10,3.0,2.0,222.0,not-outlier;
1673485,3 bedroom duplex apt with backyard,verified,Stephanie,Brooklyn,Bedford-Stuyvesant,40.68812,-73.94627,False,strict,Entire home/apt,2017,473.0,95.0,30,62,3.0,3.0,420.0,outlier;
1674037,Cozy and quiet with secret garden,verified,Federico,Manhattan,Harlem,40.82823,-73.94691,False,strict,Entire home/apt,2020,1078.0,216.0,4,266,5.0,1.0,76.0,not-outlier;
1674590,YOU ROOM IN NYC,verified,Janina,Queens,Woodside,40.74377,-73.91225,True,strict,Private room,2013,53.0,11.0,2,251,4.0,2.0,412.0,not-outlier;
1675142,1BR Loft in Brooklyn,unconfirmed,Brendan,Brooklyn,Clinton Hill,40.69432,-73.96481,False,strict,Entire home/apt,2006,194.0,39.0,14,3,3.0,1.0,358.0,outlier;
1675694,Cozy room in  2 bedrm apt in amazing Harlem!,unconfirmed,Ghislaine,Manhattan,Harlem,40.82749,-73.9382,False,strict,Private room,2012,876.0,175.0,7,8,2.0,1.0,212.0,not-outlier;
1676247,Beautiful 3 room studio in Brooklyn,verified,Amelia,Brooklyn,South Slope,40.66777,-73.98367,True,moderate,Private room,2005,118.0,24.0,4,5,5.0,1.0,59.0,not-outlier;
1676799,Luxury Loft in Creative & Fun Apt,unconfirmed,Glace,Brooklyn,Williamsburg,40.71423,-73.95305,False,strict,Private room,2016,407.0,81.0,4,160,5.0,1.0,123.0,not-outlier;
1677351,Airy 1BR nice area Queens nr subway,unconfirmed,Anya,Queens,Rego Park,40.72719,-73.86166,False,flexible,Entire home/apt,2006,697.0,139.0,5,5,1.0,1.0,229.0,not-outlier;
1677904,Guest Room in Art Loft in Chelsea,verified,Asher,Manhattan,Chelsea,40.74341,-73.99298,True,flexible,Private room,2021,55.0,11.0,2,183,1.0,2.0,375.0,not-outlier;
1678456,Tranquility & convenience in Bklyn,verified,Carl,Brooklyn,South Slope,40.66051,-73.98495,False,strict,Entire home/apt,2014,846.0,169.0,5,19,3.0,1.0,365.0,not-outlier;
1679008,Convenient East Village Studio,,verified,Leigh,Manhattan,East Village,40.72915,-73.98019,False,strict,Entire home/apt,2006,715.0,143.0,3,141,2.0,1.0,370.0,not-outlier;
1679560,Very cute quiet Studio in chelsea,unconfirmed,Noele,Manhattan,Chelsea,40.74767,-74.01061,True,flexible,Entire home/apt,2006,1030.0,206.0,6,42,3.0,1.0,9.0,not-outlier;
1680113,Yankee Nest,verified,Chris,Bronx,Concourse,40.82822,-73.92439,False,strict,Entire home/apt,2006,665.0,133.0,3,119,1.0,1.0,70.0,not-outlier;
1680665,Greenpoint gypset retreat,verified,Jenna,Brooklyn,Greenpoint,40.73067,-73.955,False,moderate,Entire home/apt,2021,412.0,82.0,7,20,1.0,1.0,206.0,not-outlier;
1681217,Beautiful sunny Nolita/Soho Apt,verified,Robert,Manhattan,Nolita,40.72246,-73.99552,True,strict,Entire home/apt,2018,585.0,117.0,5,5,2.0,1.0,217.0,not-outlier;
1681770,Comfortable Private Room in Upper Manhattan 2BR,unconfirmed,Kim,Manhattan,East Harlem,40.80762,-73.94017,True,flexible,Private room,2004,534.0,107.0,2,16,4.0,1.0,303.0,not-outlier;
1682322,Large light-filled Apt in Brooklyn,verified,Eleanor,Brooklyn,Prospect Heights,40.67786,-73.97166,True,moderate,Private room,2014,525.0,105.0,2,0,2.0,1.0,387.0,not-outlier;
1682874,Beautiful Spacious Brownstone,unconfirmed,Reena,Manhattan,Harlem,40.80719,-73.94253,False,moderate,Entire home/apt,2004,367.0,73.0,2,24,3.0,1.0,215.0,not-outlier;
